movie_id,genre_id,genre_name
259943,[18],[u'Drama']
291157,"[35, 10749]","[u'Comedy', u'Romance']"
251981,"[18, 53]","[u'Drama', u'Thriller']"
259720,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
295087,"[28, 35]","[u'Action', u'Comedy']"
94590,"[28, 35]","[u'Action', u'Comedy']"
313867,[35],[u'Comedy']
321068,[28],[u'Action']
258322,"[18, 35]","[u'Drama', u'Comedy']"
223946,[35],[u'Comedy']
171846,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
282069,"[28, 53]","[u'Action', u'Thriller']"
286668,[28],[u'Action']
279545,[35],[u'Comedy']
270668,"[18, 53]","[u'Drama', u'Thriller']"
270403,[18],[u'Drama']
283739,[35],[u'Comedy']
114155,[18],[u'Drama']
253287,"[35, 10749]","[u'Comedy', u'Romance']"
251321,[18],[u'Drama']
256740,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
290599,[35],[u'Comedy']
280511,[35],[u'Comedy']
281780,"[18, 28]","[u'Drama', u'Action']"
230266,[18],[u'Drama']
197696,[18],[u'Drama']
240341,"[16, 28]","[u'Animation', u'Action']"
223954,[35],[u'Comedy']
285213,"[18, 28]","[u'Drama', u'Action']"
289891,[18],[u'Drama']
302798,[35],[u'Comedy']
294992,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
283322,[28],[u'Action']
197696,[18],[u'Drama']
225044,[18],[u'Drama']
281778,[28],[u'Action']
283707,"[18, 53]","[u'Drama', u'Thriller']"
287524,[53],[u'Thriller']
288789,[99],[u'Documentary']
177047,[18],[u'Drama']
258034,[18],[u'Drama']
220471,[53],[u'Thriller']
254023,"[18, 35]","[u'Drama', u'Comedy']"
252841,"[18, 10749]","[u'Drama', u'Romance']"
253292,[99],[u'Documentary']
302324,[99],[u'Documentary']
302324,[99],[u'Documentary']
262789,"[35, 10749]","[u'Comedy', u'Romance']"
240745,[18],[u'Drama']
256347,[53],[u'Thriller']
286709,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
283708,[18],[u'Drama']
283330,[18],[u'Drama']
254721,[18],[u'Drama']
214087,[18],[u'Drama']
270771,"[28, 53]","[u'Action', u'Thriller']"
276918,[99],[u'Documentary']
319389,"[35, 10749]","[u'Comedy', u'Romance']"
298722,[35],[u'Comedy']
299939,"[28, 53]","[u'Action', u'Thriller']"
310127,[35],[u'Comedy']
298077,[28],[u'Action']
290382,[18],[u'Drama']
258750,"[28, 53]","[u'Action', u'Thriller']"
254200,"[18, 53]","[u'Drama', u'Thriller']"
258251,[28],[u'Action']
260339,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
266058,[18],[u'Drama']
254772,"[18, 53]","[u'Drama', u'Thriller']"
312497,"[18, 28]","[u'Drama', u'Action']"
256284,[28],[u'Action']
250643,[99],[u'Documentary']
204968,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
258251,[28],[u'Action']
271164,"[18, 10749]","[u'Drama', u'Romance']"
289712,[53],[u'Thriller']
251994,[18],[u'Drama']
285841,[18],[u'Drama']
409696,"[16, 28, 10751]","[u'Animation', u'Action', u'Family']"
316269,"[28, 53]","[u'Action', u'Thriller']"
297680,"[28, 53]","[u'Action', u'Thriller']"
304613,[53],[u'Thriller']
300838,"[28, 53]","[u'Action', u'Thriller']"
253251,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
262340,[35],[u'Comedy']
285025,"[18, 35]","[u'Drama', u'Comedy']"
300838,"[28, 53]","[u'Action', u'Thriller']"
277597,[28],[u'Action']
253376,[53],[u'Thriller']
250551,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
280000,[53],[u'Thriller']
265018,[53],[u'Thriller']
265226,[18],[u'Drama']
298040,[18],[u'Drama']
289339,[35],[u'Comedy']
240566,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
254439,[35],[u'Comedy']
268508,[53],[u'Thriller']
147778,[99],[u'Documentary']
257117,[53],[u'Thriller']
296727,[35],[u'Comedy']
157824,[18],[u'Drama']
266031,[18],[u'Drama']
200511,"[18, 53]","[u'Drama', u'Thriller']"
228496,[53],[u'Thriller']
209416,[99],[u'Documentary']
277237,"[18, 53]","[u'Drama', u'Thriller']"
283701,"[18, 10749]","[u'Drama', u'Romance']"
331727,[28],[u'Action']
289333,[35],[u'Comedy']
266034,"[18, 53]","[u'Drama', u'Thriller']"
52653,[53],[u'Thriller']
279992,[99],[u'Documentary']
263855,[18],[u'Drama']
257314,"[35, 10749]","[u'Comedy', u'Romance']"
293262,[99],[u'Documentary']
298865,[53],[u'Thriller']
293633,"[18, 53]","[u'Drama', u'Thriller']"
286301,[18],[u'Drama']
253283,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
293633,"[18, 53]","[u'Drama', u'Thriller']"
294993,"[18, 28]","[u'Drama', u'Action']"
299729,[99],[u'Documentary']
286301,[18],[u'Drama']
238475,[35],[u'Comedy']
249021,[28],[u'Action']
253283,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
243352,[18],[u'Drama']
281298,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
254186,[53],[u'Thriller']
251227,[35],[u'Comedy']
260088,[35],[u'Comedy']
272691,[18],[u'Drama']
285135,"[18, 28]","[u'Drama', u'Action']"
316854,[35],[u'Comedy']
120172,"[18, 28]","[u'Drama', u'Action']"
244562,"[18, 53]","[u'Drama', u'Thriller']"
68721,[28],[u'Action']
49521,[28],[u'Action']
101299,"[28, 53]","[u'Action', u'Thriller']"
82992,"[28, 53]","[u'Action', u'Thriller']"
49047,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
72190,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
75612,"[28, 53]","[u'Action', u'Thriller']"
75656,[53],[u'Thriller']
68726,[28],[u'Action']
109445,"[16, 28, 10751]","[u'Animation', u'Action', u'Family']"
54138,[28],[u'Action']
76338,[28],[u'Action']
57158,[28],[u'Action']
76170,[28],[u'Action']
47964,"[28, 53]","[u'Action', u'Thriller']"
64682,"[18, 10749]","[u'Drama', u'Romance']"
76203,[18],[u'Drama']
60304,"[28, 53]","[u'Action', u'Thriller']"
68724,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
72559,"[28, 53]","[u'Action', u'Thriller']"
117263,"[28, 53]","[u'Action', u'Thriller']"
62211,"[16, 10751]","[u'Animation', u'Family']"
138843,[53],[u'Thriller']
146233,"[18, 53]","[u'Drama', u'Thriller']"
138832,"[35, 53]","[u'Comedy', u'Thriller']"
109439,[35],[u'Comedy']
110415,"[18, 28]","[u'Drama', u'Action']"
168672,"[18, 53]","[u'Drama', u'Thriller']"
152532,[18],[u'Drama']
82700,[28],[u'Action']
109424,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
109414,"[28, 35]","[u'Action', u'Comedy']"
49519,"[16, 28, 35, 10751]","[u'Animation', u'Action', u'Comedy', u'Family']"
80274,[28],[u'Action']
57201,"[18, 28]","[u'Drama', u'Action']"
158015,"[28, 53]","[u'Action', u'Thriller']"
96721,"[18, 28]","[u'Drama', u'Action']"
59859,"[28, 53]","[u'Action', u'Thriller']"
87421,"[28, 53]","[u'Action', u'Thriller']"
117251,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
82682,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
109431,"[35, 53]","[u'Comedy', u'Thriller']"
109428,[53],[u'Thriller']
107985,"[28, 35]","[u'Action', u'Comedy']"
116741,[35],[u'Comedy']
138697,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
107846,"[28, 53]","[u'Action', u'Thriller']"
136795,"[28, 35, 53]","[u'Action', u'Comedy', u'Thriller']"
97367,"[18, 53]","[u'Drama', u'Thriller']"
119283,"[28, 53]","[u'Action', u'Thriller']"
134374,"[28, 53]","[u'Action', u'Thriller']"
193756,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
146216,"[28, 35, 53]","[u'Action', u'Comedy', u'Thriller']"
122081,"[18, 53]","[u'Drama', u'Thriller']"
109421,"[18, 53]","[u'Drama', u'Thriller']"
132232,[53],[u'Thriller']
64686,[28],[u'Action']
76640,"[28, 53]","[u'Action', u'Thriller']"
203833,[18],[u'Drama']
158011,[53],[u'Thriller']
133805,"[18, 53]","[u'Drama', u'Thriller']"
49524,"[28, 35, 53]","[u'Action', u'Comedy', u'Thriller']"
198277,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
134411,"[18, 53]","[u'Drama', u'Thriller']"
115782,[18],[u'Drama']
140823,"[18, 35]","[u'Drama', u'Comedy']"
116711,"[16, 28, 10751]","[u'Animation', u'Action', u'Family']"
109418,[35],[u'Comedy']
103731,[18],[u'Drama']
77950,"[16, 10751]","[u'Animation', u'Family']"
91586,[53],[u'Thriller']
132363,[18],[u'Drama']
96936,"[18, 53]","[u'Drama', u'Thriller']"
160588,"[18, 35]","[u'Drama', u'Comedy']"
112205,"[28, 35, 53]","[u'Action', u'Comedy', u'Thriller']"
157547,[53],[u'Thriller']
157386,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
152584,"[18, 10749]","[u'Drama', u'Romance']"
68727,"[18, 53]","[u'Drama', u'Thriller']"
109443,[35],[u'Comedy']
86825,"[18, 53]","[u'Drama', u'Thriller']"
204082,"[28, 53]","[u'Action', u'Thriller']"
109410,[18],[u'Drama']
77987,"[18, 53]","[u'Drama', u'Thriller']"
149509,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
86829,[18],[u'Drama']
137093,[35],[u'Comedy']
124459,[35],[u'Comedy']
107811,[35],[u'Comedy']
87818,[35],[u'Comedy']
258216,[18],[u'Drama']
4258,[35],[u'Comedy']
164457,"[18, 53]","[u'Drama', u'Thriller']"
109091,"[18, 53]","[u'Drama', u'Thriller']"
208134,[35],[u'Comedy']
249397,"[18, 53]","[u'Drama', u'Thriller']"
152747,"[18, 28]","[u'Drama', u'Action']"
147773,"[18, 35]","[u'Drama', u'Comedy']"
77931,"[16, 28, 35, 10751]","[u'Animation', u'Action', u'Comedy', u'Family']"
212716,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
102362,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
145135,"[28, 53]","[u'Action', u'Thriller']"
129670,"[18, 28]","[u'Drama', u'Action']"
106747,"[28, 53]","[u'Action', u'Thriller']"
98357,"[18, 53]","[u'Drama', u'Thriller']"
87516,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
136418,"[28, 53]","[u'Action', u'Thriller']"
179144,"[18, 35]","[u'Drama', u'Comedy']"
146238,"[18, 53]","[u'Drama', u'Thriller']"
151960,"[16, 28, 35, 10751]","[u'Animation', u'Action', u'Comedy', u'Family']"
205220,[18],[u'Drama']
220289,"[28, 53]","[u'Action', u'Thriller']"
146239,[35],[u'Comedy']
132344,"[18, 10749]","[u'Drama', u'Romance']"
152603,"[18, 10749]","[u'Drama', u'Romance']"
174772,"[28, 53]","[u'Action', u'Thriller']"
233063,[35],[u'Comedy']
70074,"[28, 53]","[u'Action', u'Thriller']"
139038,"[35, 53]","[u'Comedy', u'Thriller']"
152737,"[18, 35]","[u'Drama', u'Comedy']"
178809,"[28, 53]","[u'Action', u'Thriller']"
199373,[53],[u'Thriller']
205321,"[18, 53]","[u'Drama', u'Thriller']"
158999,[99],[u'Documentary']
169813,[18],[u'Drama']
76617,[53],[u'Thriller']
183011,"[16, 28]","[u'Animation', u'Action']"
77663,"[28, 53]","[u'Action', u'Thriller']"
227348,[53],[u'Thriller']
64807,[35],[u'Comedy']
156700,"[18, 35]","[u'Drama', u'Comedy']"
157354,[18],[u'Drama']
87567,[35],[u'Comedy']
172533,"[18, 10749]","[u'Drama', u'Romance']"
142061,"[16, 28]","[u'Animation', u'Action']"
209263,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
162903,"[18, 53]","[u'Drama', u'Thriller']"
169881,"[18, 28]","[u'Drama', u'Action']"
167032,[53],[u'Thriller']
179826,[53],[u'Thriller']
121986,"[18, 35]","[u'Drama', u'Comedy']"
115348,"[18, 53]","[u'Drama', u'Thriller']"
174675,"[28, 53]","[u'Action', u'Thriller']"
209403,[35],[u'Comedy']
150117,"[35, 10749]","[u'Comedy', u'Romance']"
192577,"[16, 28]","[u'Animation', u'Action']"
68179,"[16, 28, 35, 10751]","[u'Animation', u'Action', u'Comedy', u'Family']"
129139,"[35, 10749]","[u'Comedy', u'Romance']"
144340,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
119675,"[18, 10749]","[u'Drama', u'Romance']"
126963,"[16, 28]","[u'Animation', u'Action']"
87499,"[18, 53]","[u'Drama', u'Thriller']"
190847,"[28, 53]","[u'Action', u'Thriller']"
173185,[35],[u'Comedy']
93828,"[28, 53]","[u'Action', u'Thriller']"
184314,[18],[u'Drama']
76544,"[18, 28]","[u'Drama', u'Action']"
130150,[18],[u'Drama']
127560,[18],[u'Drama']
159117,[53],[u'Thriller']
44865,"[18, 28]","[u'Drama', u'Action']"
111190,[18],[u'Drama']
182219,[35],[u'Comedy']
162215,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
145197,"[18, 28]","[u'Drama', u'Action']"
172803,"[18, 53]","[u'Drama', u'Thriller']"
198287,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
209274,[18],[u'Drama']
313106,[28],[u'Action']
231176,[35],[u'Comedy']
146227,"[28, 53]","[u'Action', u'Thriller']"
207768,[53],[u'Thriller']
215830,[53],[u'Thriller']
180948,[53],[u'Thriller']
157360,[35],[u'Comedy']
152599,"[18, 10749]","[u'Drama', u'Romance']"
77805,[18],[u'Drama']
192136,[18],[u'Drama']
209247,"[35, 53]","[u'Comedy', u'Thriller']"
191714,"[18, 10749]","[u'Drama', u'Romance']"
184125,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
156717,"[28, 53]","[u'Action', u'Thriller']"
169209,"[18, 28]","[u'Drama', u'Action']"
214030,[35],[u'Comedy']
206408,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
77234,"[28, 53]","[u'Action', u'Thriller']"
190880,[35],[u'Comedy']
230222,"[16, 28, 10751]","[u'Animation', u'Action', u'Family']"
211954,"[18, 35]","[u'Drama', u'Comedy']"
192145,"[18, 10749]","[u'Drama', u'Romance']"
146203,[53],[u'Thriller']
225703,[35],[u'Comedy']
205601,[18],[u'Drama']
166271,[53],[u'Thriller']
152792,"[18, 53]","[u'Drama', u'Thriller']"
227700,"[18, 53]","[u'Drama', u'Thriller']"
159128,"[18, 53]","[u'Drama', u'Thriller']"
177699,[35],[u'Comedy']
211387,[28],[u'Action']
144789,[35],[u'Comedy']
146223,"[18, 53]","[u'Drama', u'Thriller']"
185567,"[18, 53]","[u'Drama', u'Thriller']"
183836,[35],[u'Comedy']
156711,"[35, 10749]","[u'Comedy', u'Romance']"
190955,"[18, 53]","[u'Drama', u'Thriller']"
197082,[18],[u'Drama']
150202,"[18, 53]","[u'Drama', u'Thriller']"
220286,[53],[u'Thriller']
157820,"[18, 28]","[u'Drama', u'Action']"
219318,[35],[u'Comedy']
118289,"[18, 10749]","[u'Drama', u'Romance']"
169219,[53],[u'Thriller']
87436,[53],[u'Thriller']
196024,[53],[u'Thriller']
179538,"[35, 53]","[u'Comedy', u'Thriller']"
74461,"[28, 35, 53]","[u'Action', u'Comedy', u'Thriller']"
152780,"[18, 53]","[u'Drama', u'Thriller']"
91745,"[18, 10749]","[u'Drama', u'Romance']"
123109,[53],[u'Thriller']
127373,[18],[u'Drama']
209189,"[35, 53]","[u'Comedy', u'Thriller']"
199534,[53],[u'Thriller']
209249,[35],[u'Comedy']
182127,"[18, 28]","[u'Drama', u'Action']"
70706,[18],[u'Drama']
204349,[53],[u'Thriller']
50275,[99],[u'Documentary']
167581,"[18, 10749]","[u'Drama', u'Romance']"
157375,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
200713,[35],[u'Comedy']
204668,[28],[u'Action']
211067,[53],[u'Thriller']
168055,"[35, 10749]","[u'Comedy', u'Romance']"
205724,[35],[u'Comedy']
209262,"[18, 53]","[u'Drama', u'Thriller']"
77951,"[16, 28, 10751]","[u'Animation', u'Action', u'Family']"
133790,[35],[u'Comedy']
140870,"[16, 28, 10751]","[u'Animation', u'Action', u'Family']"
159121,"[35, 53]","[u'Comedy', u'Thriller']"
171540,"[35, 53]","[u'Comedy', u'Thriller']"
174323,[35],[u'Comedy']
174323,[35],[u'Comedy']
210908,"[35, 53]","[u'Comedy', u'Thriller']"
143049,[35],[u'Comedy']
113148,"[18, 35]","[u'Drama', u'Comedy']"
244610,[53],[u'Thriller']
185460,"[28, 53]","[u'Action', u'Thriller']"
174316,"[35, 10749]","[u'Comedy', u'Romance']"
140222,"[18, 10749]","[u'Drama', u'Romance']"
202575,"[16, 28, 10751]","[u'Animation', u'Action', u'Family']"
78383,[53],[u'Thriller']
170354,[35],[u'Comedy']
188538,"[18, 10749]","[u'Drama', u'Romance']"
146304,[35],[u'Comedy']
182415,"[18, 35]","[u'Drama', u'Comedy']"
209244,[35],[u'Comedy']
186161,[35],[u'Comedy']
171337,"[18, 53]","[u'Drama', u'Thriller']"
208277,"[18, 35]","[u'Drama', u'Comedy']"
115283,[35],[u'Comedy']
177945,[18],[u'Drama']
165213,[53],[u'Thriller']
169020,[35],[u'Comedy']
209361,"[18, 35]","[u'Drama', u'Comedy']"
174321,"[18, 35]","[u'Drama', u'Comedy']"
192538,"[18, 28]","[u'Drama', u'Action']"
168138,"[28, 53]","[u'Action', u'Thriller']"
202141,[99],[u'Documentary']
166076,"[16, 28]","[u'Animation', u'Action']"
195269,[28],[u'Action']
209406,"[35, 10749]","[u'Comedy', u'Romance']"
166666,"[18, 53]","[u'Drama', u'Thriller']"
178915,[35],[u'Comedy']
172828,"[35, 53]","[u'Comedy', u'Thriller']"
229407,"[16, 10751]","[u'Animation', u'Family']"
159092,"[35, 53]","[u'Comedy', u'Thriller']"
174188,"[28, 35, 53]","[u'Action', u'Comedy', u'Thriller']"
72525,"[18, 35]","[u'Drama', u'Comedy']"
176068,"[28, 53]","[u'Action', u'Thriller']"
172106,[18],[u'Drama']
200462,[53],[u'Thriller']
199661,"[35, 10749]","[u'Comedy', u'Romance']"
203793,"[18, 28]","[u'Drama', u'Action']"
231474,[28],[u'Action']
170657,"[28, 35]","[u'Action', u'Comedy']"
159932,"[18, 53]","[u'Drama', u'Thriller']"
158752,"[28, 53]","[u'Action', u'Thriller']"
201749,"[18, 35]","[u'Drama', u'Comedy']"
180894,"[28, 53]","[u'Action', u'Thriller']"
175528,[35],[u'Comedy']
186992,"[18, 53]","[u'Drama', u'Thriller']"
210047,"[18, 53]","[u'Drama', u'Thriller']"
44977,"[28, 53]","[u'Action', u'Thriller']"
232175,[18],[u'Drama']
167575,"[28, 35, 53]","[u'Action', u'Comedy', u'Thriller']"
219572,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
158445,"[18, 35]","[u'Drama', u'Comedy']"
209504,[28],[u'Action']
207769,[53],[u'Thriller']
222461,[53],[u'Thriller']
109417,[18],[u'Drama']
186929,"[18, 53]","[u'Drama', u'Thriller']"
207686,"[18, 53]","[u'Drama', u'Thriller']"
158907,[18],[u'Drama']
227094,"[18, 53]","[u'Drama', u'Thriller']"
114779,[35],[u'Comedy']
198210,[53],[u'Thriller']
159622,[99],[u'Documentary']
177271,"[16, 28, 10751]","[u'Animation', u'Action', u'Family']"
121677,[53],[u'Thriller']
146381,"[16, 28]","[u'Animation', u'Action']"
159095,[53],[u'Thriller']
187022,[18],[u'Drama']
214597,"[35, 53]","[u'Comedy', u'Thriller']"
193613,[18],[u'Drama']
183662,[53],[u'Thriller']
258086,[53],[u'Thriller']
109729,"[18, 53]","[u'Drama', u'Thriller']"
170759,[35],[u'Comedy']
200085,"[18, 28]","[u'Drama', u'Action']"
194101,[18],[u'Drama']
139519,[53],[u'Thriller']
238628,[18],[u'Drama']
172847,"[18, 53]","[u'Drama', u'Thriller']"
157351,"[18, 53]","[u'Drama', u'Thriller']"
157115,"[18, 53]","[u'Drama', u'Thriller']"
209355,[35],[u'Comedy']
216156,[18],[u'Drama']
234567,"[16, 10751]","[u'Animation', u'Family']"
166822,[28],[u'Action']
252529,[53],[u'Thriller']
180147,[35],[u'Comedy']
165864,"[35, 53]","[u'Comedy', u'Thriller']"
207774,[53],[u'Thriller']
203217,[35],[u'Comedy']
199420,"[28, 35]","[u'Action', u'Comedy']"
179111,"[18, 53]","[u'Drama', u'Thriller']"
104329,"[28, 53]","[u'Action', u'Thriller']"
185574,[35],[u'Comedy']
203665,[35],[u'Comedy']
196325,[18],[u'Drama']
172520,"[18, 53]","[u'Drama', u'Thriller']"
158916,"[18, 53]","[u'Drama', u'Thriller']"
253279,[18],[u'Drama']
172391,"[16, 28, 10751]","[u'Animation', u'Action', u'Family']"
229405,"[16, 10751]","[u'Animation', u'Family']"
153738,"[28, 53]","[u'Action', u'Thriller']"
217923,"[28, 53]","[u'Action', u'Thriller']"
156708,"[18, 35]","[u'Drama', u'Comedy']"
238930,[35],[u'Comedy']
273404,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
157409,"[28, 35]","[u'Action', u'Comedy']"
160085,[35],[u'Comedy']
229182,[53],[u'Thriller']
172631,"[18, 35]","[u'Drama', u'Comedy']"
226936,[35],[u'Comedy']
238589,"[28, 53]","[u'Action', u'Thriller']"
111473,"[18, 10749]","[u'Drama', u'Romance']"
170689,[53],[u'Thriller']
178446,[18],[u'Drama']
158990,"[35, 53]","[u'Comedy', u'Thriller']"
196830,"[28, 53]","[u'Action', u'Thriller']"
210024,[18],[u'Drama']
185267,"[28, 53]","[u'Action', u'Thriller']"
209901,[53],[u'Thriller']
212063,[99],[u'Documentary']
228202,[35],[u'Comedy']
199578,"[28, 53]","[u'Action', u'Thriller']"
212063,[99],[u'Documentary']
257874,[53],[u'Thriller']
191294,[18],[u'Drama']
169934,"[16, 28]","[u'Animation', u'Action']"
192133,[18],[u'Drama']
175116,[35],[u'Comedy']
137968,[18],[u'Drama']
206324,"[18, 28]","[u'Drama', u'Action']"
214075,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
151933,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
158091,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
186971,[18],[u'Drama']
210911,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
165739,[53],[u'Thriller']
259761,[53],[u'Thriller']
159154,[99],[u'Documentary']
174733,"[28, 53]","[u'Action', u'Thriller']"
200823,[35],[u'Comedy']
159154,[99],[u'Documentary']
209764,"[28, 53]","[u'Action', u'Thriller']"
236028,[35],[u'Comedy']
244516,[35],[u'Comedy']
191421,"[18, 10749]","[u'Drama', u'Romance']"
204553,"[28, 53]","[u'Action', u'Thriller']"
110552,[28],[u'Action']
172226,"[18, 53]","[u'Drama', u'Thriller']"
160068,"[18, 35]","[u'Drama', u'Comedy']"
174682,[53],[u'Thriller']
231001,[53],[u'Thriller']
239471,"[18, 53]","[u'Drama', u'Thriller']"
197033,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
199818,[53],[u'Thriller']
194722,"[35, 10749]","[u'Comedy', u'Romance']"
156236,"[18, 35]","[u'Drama', u'Comedy']"
201765,[35],[u'Comedy']
140818,[28],[u'Action']
149087,[18],[u'Drama']
211052,[18],[u'Drama']
214083,[99],[u'Documentary']
160704,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
230158,[35],[u'Comedy']
167963,[53],[u'Thriller']
199591,"[18, 53]","[u'Drama', u'Thriller']"
235984,"[18, 10749]","[u'Drama', u'Romance']"
215743,[18],[u'Drama']
188183,"[35, 10749]","[u'Comedy', u'Romance']"
191502,[99],[u'Documentary']
201066,"[18, 35]","[u'Drama', u'Comedy']"
209271,[18],[u'Drama']
202220,"[28, 35, 53]","[u'Action', u'Comedy', u'Thriller']"
244514,[35],[u'Comedy']
230896,"[16, 28]","[u'Animation', u'Action']"
97006,[18],[u'Drama']
209350,"[18, 35]","[u'Drama', u'Comedy']"
209415,"[18, 35]","[u'Drama', u'Comedy']"
209350,"[18, 35]","[u'Drama', u'Comedy']"
111479,[18],[u'Drama']
181009,"[18, 28]","[u'Drama', u'Action']"
225564,[35],[u'Comedy']
168676,[18],[u'Drama']
224815,"[28, 53]","[u'Action', u'Thriller']"
242454,"[28, 53]","[u'Action', u'Thriller']"
211065,"[18, 53]","[u'Drama', u'Thriller']"
159008,[99],[u'Documentary']
244114,"[28, 53]","[u'Action', u'Thriller']"
124623,[99],[u'Documentary']
198062,[35],[u'Comedy']
110402,"[18, 28]","[u'Drama', u'Action']"
202980,"[18, 35]","[u'Drama', u'Comedy']"
214100,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
235704,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
195276,[53],[u'Thriller']
214086,"[18, 10749]","[u'Drama', u'Romance']"
211449,"[16, 28]","[u'Animation', u'Action']"
153795,"[18, 35]","[u'Drama', u'Comedy']"
158739,"[18, 53]","[u'Drama', u'Thriller']"
222216,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
185471,[28],[u'Action']
214081,"[18, 10749]","[u'Drama', u'Romance']"
244001,[35],[u'Comedy']
176570,[53],[u'Thriller']
144288,"[16, 28]","[u'Animation', u'Action']"
214761,[53],[u'Thriller']
241765,"[18, 28, 53]","[u'Drama', u'Action', u'Thriller']"
199643,[35],[u'Comedy']
166879,"[35, 10749]","[u'Comedy', u'Romance']"
152736,"[18, 53]","[u'Drama', u'Thriller']"
158914,"[18, 35]","[u'Drama', u'Comedy']"
137698,"[18, 28]","[u'Drama', u'Action']"
215962,[35],[u'Comedy']
204435,[28],[u'Action']
210910,"[28, 53]","[u'Action', u'Thriller']"
156713,"[18, 35]","[u'Drama', u'Comedy']"
173153,[18],[u'Drama']
141015,[28],[u'Action']
131689,"[28, 53]","[u'Action', u'Thriller']"
164331,"[28, 53]","[u'Action', u'Thriller']"
239459,[99],[u'Documentary']
242452,[18],[u'Drama']
212606,[18],[u'Drama']
167305,"[18, 53]","[u'Drama', u'Thriller']"
216769,"[28, 35]","[u'Action', u'Comedy']"
165904,"[18, 53]","[u'Drama', u'Thriller']"
209251,[53],[u'Thriller']
215848,[35],[u'Comedy']
230211,[35],[u'Comedy']
188598,[18],[u'Drama']
159770,[18],[u'Drama']
215881,[53],[u'Thriller']
173210,[99],[u'Documentary']
168903,"[16, 10751]","[u'Animation', u'Family']"
174671,[53],[u'Thriller']
228177,[35],[u'Comedy']
201847,"[18, 53]","[u'Drama', u'Thriller']"
158423,"[35, 10749]","[u'Comedy', u'Romance']"
175555,"[18, 35]","[u'Drama', u'Comedy']"
150897,[18],[u'Drama']
83869,"[18, 35]","[u'Drama', u'Comedy']"
229768,[99],[u'Documentary']
150897,[18],[u'Drama']
83869,"[18, 35]","[u'Drama', u'Comedy']"
278334,[53],[u'Thriller']
180951,"[18, 10749]","[u'Drama', u'Romance']"
217316,[99],[u'Documentary']
208284,[53],[u'Thriller']
235093,[18],[u'Drama']
213015,"[18, 28]","[u'Drama', u'Action']"
203321,"[18, 35, 10749]","[u'Drama', u'Comedy', u'Romance']"
205891,"[18, 53]","[u'Drama', u'Thriller']"
190754,"[28, 53]","[u'Action', u'Thriller']"
255692,[28],[u'Action']
179109,[18],[u'Drama']
174311,"[18, 35]","[u'Drama', u'Comedy']"
186976,[18],[u'Drama']
214910,"[28, 53]","[u'Action', u'Thriller']"
193418,[18],[u'Drama']
